时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-08 09:30:00,0.0,11.49,11.49,11.49,9415,10817835.0,11.49
2025-12-08 09:31:00,0.0,11.53,11.54,11.48,20204,23260726.0,11.506
2025-12-08 09:32:00,0.0,11.55,11.55,11.52,16051,18507096.0,11.514
2025-12-08 09:33:00,0.0,11.55,11.55,11.53,9315,10752520.0,11.519
2025-12-08 09:34:00,0.0,11.55,11.55,11.53,7552,8715959.0,11.522
2025-12-08 09:35:00,0.0,11.56,11.56,11.54,11256,13003104.0,11.527
2025-12-08 09:36:00,0.0,11.55,11.56,11.54,6424,7420412.0,11.528
2025-12-08 09:37:00,0.0,11.54,11.55,11.54,6381,7369395.0,11.53
2025-12-08 09:38:00,0.0,11.55,11.56,11.54,10620,12265175.0,11.532
2025-12-08 09:39:00,0.0,11.56,11.56,11.55,9113,10529314.0,11.534
2025-12-08 09:40:00,0.0,11.57,11.57,11.55,9134,10559153.0,11.536
2025-12-08 09:41:00,0.0,11.57,11.59,11.56,22781,26371040.0,11.543
2025-12-08 09:42:00,0.0,11.58,11.58,11.57,6541,7572915.0,11.544
2025-12-08 09:43:00,0.0,11.59,11.59,11.58,9828,11382442.0,11.547
2025-12-08 09:44:00,0.0,11.56,11.59,11.56,13718,15889275.0,11.55
2025-12-08 09:45:00,0.0,11.57,11.58,11.56,8846,10229459.0,11.55
2025-12-08 09:46:00,0.0,11.57,11.58,11.56,5644,6530660.0,11.551
2025-12-08 09:47:00,0.0,11.56,11.58,11.56,5807,6714863.0,11.551
2025-12-08 09:48:00,0.0,11.55,11.56,11.55,8760,10119721.0,11.551
2025-12-08 09:49:00,0.0,11.55,11.56,11.55,3248,3752127.0,11.551
2025-12-08 09:50:00,0.0,11.55,11.56,11.54,5330,6157872.0,11.551
2025-12-08 09:51:00,0.0,11.54,11.56,11.54,6068,7004828.0,11.551
2025-12-08 09:52:00,0.0,11.54,11.55,11.53,2770,3196389.0,11.551
2025-12-08 09:53:00,0.0,11.54,11.54,11.53,1789,2063028.0,11.551
2025-12-08 09:54:00,0.0,11.53,11.54,11.53,3660,4220224.0,11.551
2025-12-08 09:55:00,0.0,11.53,11.54,11.53,956,1102633.0,11.55
2025-12-08 09:56:00,0.0,11.54,11.54,11.53,3061,3529655.0,11.55
2025-12-08 09:57:00,0.0,11.53,11.54,11.52,6678,7696460.0,11.549
2025-12-08 09:58:00,0.0,11.53,11.53,11.52,2518,2901003.0,11.549
2025-12-08 09:59:00,0.0,11.53,11.53,11.52,3339,3847711.0,11.549
2025-12-08 10:00:00,0.0,11.53,11.54,11.52,6987,8056746.0,11.548
2025-12-08 10:01:00,0.0,11.54,11.54,11.53,1195,1378364.0,11.548
2025-12-08 10:02:00,0.0,11.54,11.54,11.53,1986,2290348.0,11.548
2025-12-08 10:03:00,0.0,11.53,11.54,11.53,1614,1860784.0,11.548
2025-12-08 10:04:00,0.0,11.52,11.53,11.52,7659,8826065.0,11.547
2025-12-08 10:05:00,0.0,11.53,11.53,11.52,844,972417.0,11.547
2025-12-08 10:06:00,0.0,11.53,11.53,11.52,1766,2034659.0,11.547
2025-12-08 10:07:00,0.0,11.51,11.53,11.51,4487,5169431.0,11.547
2025-12-08 10:08:00,0.0,11.52,11.52,11.51,2920,3363124.0,11.546
2025-12-08 10:09:00,0.0,11.5,11.52,11.5,10712,12329665.0,11.545
2025-12-08 10:10:00,0.0,11.51,11.51,11.5,4856,5588321.0,11.544
2025-12-08 10:11:00,0.0,11.5,11.52,11.5,3970,4569056.0,11.544
2025-12-08 10:12:00,0.0,11.51,11.51,11.5,3216,3700365.0,11.543
2025-12-08 10:13:00,0.0,11.5,11.51,11.5,4462,5131578.0,11.543
2025-12-08 10:14:00,0.0,11.5,11.51,11.49,9896,11379610.0,11.541
2025-12-08 10:15:00,0.0,11.49,11.5,11.49,4107,4719782.0,11.541
2025-12-08 10:16:00,0.0,11.49,11.5,11.49,3115,3579890.0,11.54
2025-12-08 10:17:00,0.0,11.5,11.51,11.49,6761,7774440.0,11.539
2025-12-08 10:18:00,0.0,11.51,11.51,11.5,2508,2884902.0,11.539
2025-12-08 10:19:00,0.0,11.52,11.52,11.5,13165,15153535.0,11.538
2025-12-08 10:20:00,0.0,11.52,11.52,11.51,1523,1754027.0,11.538
2025-12-08 10:21:00,0.0,11.51,11.52,11.51,1035,1191694.0,11.538
2025-12-08 10:22:00,0.0,11.52,11.52,11.51,2106,2424663.0,11.538
2025-12-08 10:23:00,0.0,11.52,11.53,11.51,1581,1821041.0,11.537
2025-12-08 10:24:00,0.0,11.54,11.54,11.52,4136,4769311.0,11.537
2025-12-08 10:25:00,0.0,11.54,11.55,11.53,3369,3887859.0,11.537
2025-12-08 10:26:00,0.0,11.55,11.55,11.54,2196,2534966.0,11.537
2025-12-08 10:27:00,0.0,11.56,11.56,11.54,6774,7823818.0,11.538
2025-12-08 10:28:00,0.0,11.55,11.56,11.55,2082,2405451.0,11.538
2025-12-08 10:29:00,0.0,11.56,11.56,11.55,1376,1590171.0,11.538
2025-12-08 10:30:00,0.0,11.55,11.56,11.55,3722,4300400.0,11.538
2025-12-08 10:31:00,0.0,11.56,11.56,11.55,5126,5924666.0,11.538
2025-12-08 10:32:00,0.0,11.55,11.56,11.55,2846,3287942.0,11.538
2025-12-08 10:33:00,0.0,11.55,11.56,11.54,2982,3444167.0,11.538
2025-12-08 10:34:00,0.0,11.55,11.55,11.54,2093,2417300.0,11.539
2025-12-08 10:35:00,0.0,11.55,11.56,11.54,1623,1874360.0,11.539
2025-12-08 10:36:00,0.0,11.54,11.55,11.54,1359,1568800.0,11.539
2025-12-08 10:37:00,0.0,11.55,11.55,11.54,868,1002369.0,11.539
2025-12-08 10:38:00,0.0,11.54,11.55,11.54,1367,1578209.0,11.539
2025-12-08 10:39:00,0.0,11.55,11.55,11.54,786,907173.0,11.539
2025-12-08 10:40:00,0.0,11.56,11.56,11.54,3600,4157165.0,11.539
2025-12-08 10:41:00,0.0,11.56,11.56,11.55,1284,1482537.0,11.539
2025-12-08 10:42:00,0.0,11.56,11.56,11.55,401,463360.0,11.539
2025-12-08 10:43:00,0.0,11.56,11.57,11.55,3568,4124483.0,11.539
2025-12-08 10:44:00,0.0,11.56,11.57,11.56,952,1100766.0,11.539
2025-12-08 10:45:00,0.0,11.56,11.57,11.56,3139,3629261.0,11.539
2025-12-08 10:46:00,0.0,11.57,11.57,11.56,3102,3586364.0,11.539
2025-12-08 10:47:00,0.0,11.58,11.58,11.56,11619,13445208.0,11.54
2025-12-08 10:48:00,0.0,11.58,11.58,11.57,1899,2198304.0,11.54
2025-12-08 10:49:00,0.0,11.58,11.58,11.57,1717,1987746.0,11.541
2025-12-08 10:50:00,0.0,11.59,11.59,11.57,13598,15749020.0,11.542
2025-12-08 10:51:00,0.0,11.6,11.6,11.58,14174,16428582.0,11.544
2025-12-08 10:52:00,0.0,11.59,11.6,11.59,4144,4803847.0,11.544
2025-12-08 10:53:00,0.0,11.59,11.6,11.58,4543,5265410.0,11.544
2025-12-08 10:54:00,0.0,11.58,11.59,11.57,21132,24465099.0,11.546
2025-12-08 10:55:00,0.0,11.58,11.59,11.58,10192,11802460.0,11.547
2025-12-08 10:56:00,0.0,11.59,11.59,11.58,2464,2855178.0,11.547
2025-12-08 10:57:00,0.0,11.59,11.59,11.58,7051,8172111.0,11.547
2025-12-08 10:58:00,0.0,11.58,11.59,11.58,3101,3593542.0,11.548
2025-12-08 10:59:00,0.0,11.58,11.59,11.58,378,437983.0,11.548
2025-12-08 11:00:00,0.0,11.57,11.59,11.57,9068,10501208.0,11.548
2025-12-08 11:01:00,0.0,11.58,11.58,11.57,1835,2123369.0,11.548
2025-12-08 11:02:00,0.0,11.57,11.58,11.57,1101,1273983.0,11.548
2025-12-08 11:03:00,0.0,11.58,11.58,11.57,476,551305.0,11.549
2025-12-08 11:04:00,0.0,11.58,11.59,11.57,6142,7112832.0,11.549
2025-12-08 11:05:00,0.0,11.58,11.59,11.58,9174,10624558.0,11.549
2025-12-08 11:06:00,0.0,11.59,11.59,11.58,1020,1181208.0,11.55
2025-12-08 11:07:00,0.0,11.58,11.59,11.58,999,1157910.0,11.55
2025-12-08 11:08:00,0.0,11.58,11.59,11.58,4576,5301957.0,11.55
2025-12-08 11:09:00,0.0,11.58,11.59,11.58,684,792216.0,11.55
2025-12-08 11:10:00,0.0,11.58,11.59,11.58,1304,1510206.0,11.55
2025-12-08 11:11:00,0.0,11.58,11.59,11.58,1636,1894682.0,11.55
2025-12-08 11:12:00,0.0,11.58,11.58,11.58,1508,1746281.0,11.55
2025-12-08 11:13:00,0.0,11.58,11.58,11.57,1484,1718381.0,11.55
2025-12-08 11:14:00,0.0,11.57,11.58,11.57,1342,1552794.0,11.55
2025-12-08 11:15:00,0.0,11.57,11.58,11.57,1071,1239296.0,11.55
2025-12-08 11:16:00,0.0,11.58,11.58,11.57,841,973667.0,11.55
2025-12-08 11:17:00,0.0,11.58,11.58,11.57,1896,2194118.0,11.551
2025-12-08 11:18:00,0.0,11.57,11.58,11.57,445,514904.0,11.551
2025-12-08 11:19:00,0.0,11.57,11.58,11.57,928,1074251.0,11.551
2025-12-08 11:20:00,0.0,11.58,11.59,11.58,3847,4455213.0,11.551
2025-12-08 11:21:00,0.0,11.59,11.59,11.58,3241,3755889.0,11.551
2025-12-08 11:22:00,0.0,11.58,11.59,11.58,5685,6584515.0,11.551
