时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-08 09:30:00,0.0,18.63,18.63,18.63,629,1171827.0,18.63
2025-12-08 09:31:00,0.0,18.68,18.7,18.6,2166,4040112.0,18.647
2025-12-08 09:32:00,0.0,18.71,18.72,18.68,1625,3038660.0,18.667
2025-12-08 09:33:00,0.0,18.67,18.71,18.66,1652,3087437.0,18.673
2025-12-08 09:34:00,0.0,18.7,18.7,18.67,1493,2790346.0,18.676
2025-12-08 09:35:00,0.0,18.67,18.7,18.67,1953,3648054.0,18.677
2025-12-08 09:36:00,0.0,18.7,18.7,18.66,687,1283725.0,18.677
2025-12-08 09:37:00,0.0,18.69,18.7,18.68,764,1428136.0,18.678
2025-12-08 09:38:00,0.0,18.68,18.69,18.68,1100,2055201.0,18.679
2025-12-08 09:39:00,0.0,18.68,18.69,18.67,562,1050082.0,18.679
2025-12-08 09:40:00,0.0,18.69,18.7,18.68,379,708398.0,18.68
2025-12-08 09:41:00,0.0,18.7,18.7,18.69,401,749764.0,18.68
2025-12-08 09:42:00,0.0,18.69,18.7,18.69,301,562720.0,18.68
2025-12-08 09:43:00,0.0,18.7,18.7,18.69,409,764539.0,18.681
2025-12-08 09:44:00,0.0,18.7,18.7,18.69,304,568407.0,18.681
2025-12-08 09:45:00,0.0,18.7,18.7,18.69,736,1375747.0,18.682
2025-12-08 09:46:00,0.0,18.7,18.7,18.69,398,744089.0,18.682
2025-12-08 09:47:00,0.0,18.7,18.7,18.69,233,435668.0,18.682
2025-12-08 09:48:00,0.0,18.68,18.7,18.68,1116,2085686.0,18.683
2025-12-08 09:49:00,0.0,18.67,18.68,18.67,932,1740433.0,18.682
2025-12-08 09:50:00,0.0,18.65,18.67,18.65,1355,2528072.0,18.68
2025-12-08 09:51:00,0.0,18.65,18.66,18.65,1378,2570158.0,18.679
2025-12-08 09:52:00,0.0,18.65,18.66,18.65,578,1078026.0,18.678
2025-12-08 09:53:00,0.0,18.65,18.65,18.64,347,646987.0,18.677
2025-12-08 09:54:00,0.0,18.64,18.66,18.64,438,816794.0,18.677
2025-12-08 09:55:00,0.0,18.64,18.65,18.64,436,812793.0,18.676
2025-12-08 09:56:00,0.0,18.64,18.65,18.64,348,648803.0,18.676
2025-12-08 09:57:00,0.0,18.63,18.65,18.63,1057,1970580.0,18.674
2025-12-08 09:58:00,0.0,18.61,18.64,18.61,1533,2853880.0,18.671
2025-12-08 09:59:00,0.0,18.6,18.62,18.6,602,1120041.0,18.669
2025-12-08 10:00:00,0.0,18.61,18.62,18.6,661,1229867.0,18.668
2025-12-08 10:01:00,0.0,18.62,18.62,18.61,216,402139.0,18.667
2025-12-08 10:02:00,0.0,18.63,18.63,18.61,420,782031.0,18.666
2025-12-08 10:03:00,0.0,18.64,18.64,18.63,246,458396.0,18.666
2025-12-08 10:04:00,0.0,18.64,18.65,18.63,566,1055025.0,18.666
2025-12-08 10:05:00,0.0,18.64,18.65,18.64,252,469969.0,18.665
2025-12-08 10:06:00,0.0,18.64,18.65,18.63,679,1265937.0,18.665
2025-12-08 10:07:00,0.0,18.63,18.64,18.63,218,406305.0,18.665
2025-12-08 10:08:00,0.0,18.65,18.65,18.64,677,1262145.0,18.664
