时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-08 09:30:00,0.0,18.21,18.21,18.21,1111,2023131.0,18.21
2025-12-08 09:31:00,0.0,18.29,18.3,18.2,8026,14647824.0,18.246
2025-12-08 09:32:00,0.0,18.36,18.37,18.29,5182,9488966.0,18.269
2025-12-08 09:33:00,0.0,18.35,18.42,18.35,7328,13469376.0,18.307
2025-12-08 09:34:00,0.0,18.32,18.36,18.32,2411,4420182.0,18.31
2025-12-08 09:35:00,0.0,18.31,18.32,18.31,2415,4423230.0,18.31
2025-12-08 09:36:00,0.0,18.31,18.31,18.27,4235,7747228.0,18.308
2025-12-08 09:37:00,0.0,18.27,18.31,18.27,1753,3206492.0,18.307
2025-12-08 09:38:00,0.0,18.29,18.29,18.26,2244,4101272.0,18.305
2025-12-08 09:39:00,0.0,18.32,18.32,18.29,2038,3730340.0,18.305
2025-12-08 09:40:00,0.0,18.31,18.32,18.29,3636,6652801.0,18.304
2025-12-08 09:41:00,0.0,18.29,18.31,18.29,1495,2735111.0,18.304
2025-12-08 09:42:00,0.0,18.33,18.33,18.29,2552,4673047.0,18.304
2025-12-08 09:43:00,0.0,18.34,18.34,18.32,2861,5245555.0,18.306
2025-12-08 09:44:00,0.0,18.34,18.35,18.33,1698,3113857.0,18.307
2025-12-08 09:45:00,0.0,18.31,18.34,18.31,1594,2921128.0,18.308
2025-12-08 09:46:00,0.0,18.31,18.32,18.31,1109,2031052.0,18.308
2025-12-08 09:47:00,0.0,18.33,18.33,18.31,1503,2754200.0,18.309
2025-12-08 09:48:00,0.0,18.32,18.33,18.31,2580,4727861.0,18.309
2025-12-08 09:49:00,0.0,18.38,18.38,18.33,2870,5268792.0,18.312
2025-12-08 09:50:00,0.0,18.37,18.38,18.36,2144,3939830.0,18.314
2025-12-08 09:51:00,0.0,18.35,18.37,18.35,1497,2748970.0,18.315
2025-12-08 09:52:00,0.0,18.39,18.39,18.34,3130,5747488.0,18.317
2025-12-08 09:53:00,0.0,18.38,18.39,18.37,2571,4726407.0,18.32
2025-12-08 09:54:00,0.0,18.38,18.39,18.38,2148,3949087.0,18.322
2025-12-08 09:55:00,0.0,18.39,18.4,18.38,2546,4681178.0,18.324
2025-12-08 09:56:00,0.0,18.37,18.39,18.37,2895,5321986.0,18.326
2025-12-08 09:57:00,0.0,18.38,18.38,18.37,1398,2568920.0,18.327
2025-12-08 09:58:00,0.0,18.42,18.42,18.37,7155,13165102.0,18.334
2025-12-08 09:59:00,0.0,18.43,18.45,18.41,4163,7671618.0,18.338
2025-12-08 10:00:00,0.0,18.46,18.47,18.43,6683,12332476.0,18.346
2025-12-08 10:01:00,0.0,18.43,18.47,18.43,5373,9914146.0,18.352
2025-12-08 10:02:00,0.0,18.43,18.43,18.42,1724,3176482.0,18.353
2025-12-08 10:03:00,0.0,18.43,18.43,18.41,1438,2649052.0,18.354
2025-12-08 10:04:00,0.0,18.4,18.42,18.4,1059,1949697.0,18.355
2025-12-08 10:05:00,0.0,18.39,18.4,18.39,2151,3956961.0,18.355
2025-12-08 10:06:00,0.0,18.4,18.41,18.39,1119,2058936.0,18.356
2025-12-08 10:07:00,0.0,18.38,18.41,18.38,2317,4261580.0,18.357
2025-12-08 10:08:00,0.0,18.41,18.41,18.38,1370,2520680.0,18.357
2025-12-08 10:09:00,0.0,18.41,18.42,18.41,1467,2700895.0,18.358
2025-12-08 10:10:00,0.0,18.41,18.42,18.41,1018,1874538.0,18.358
2025-12-08 10:11:00,0.0,18.41,18.42,18.41,471,867418.0,18.359
2025-12-08 10:12:00,0.0,18.43,18.44,18.41,1796,3309980.0,18.36
2025-12-08 10:13:00,0.0,18.43,18.44,18.42,816,1503703.0,18.36
2025-12-08 10:14:00,0.0,18.42,18.43,18.42,1754,3231603.0,18.361
2025-12-08 10:15:00,0.0,18.42,18.43,18.41,538,991209.0,18.361
2025-12-08 10:16:00,0.0,18.42,18.43,18.41,956,1761144.0,18.362
2025-12-08 10:17:00,0.0,18.42,18.43,18.42,851,1567552.0,18.362
2025-12-08 10:18:00,0.0,18.41,18.42,18.41,839,1544799.0,18.363
2025-12-08 10:19:00,0.0,18.4,18.41,18.4,781,1437385.0,18.363
2025-12-08 10:20:00,0.0,18.41,18.41,18.4,902,1660118.0,18.363
2025-12-08 10:21:00,0.0,18.4,18.41,18.4,1096,2017082.0,18.364
2025-12-08 10:22:00,0.0,18.4,18.41,18.4,709,1304801.0,18.364
2025-12-08 10:23:00,0.0,18.38,18.4,18.38,976,1794992.0,18.364
2025-12-08 10:24:00,0.0,18.38,18.39,18.38,1169,2148847.0,18.364
2025-12-08 10:25:00,0.0,18.37,18.38,18.36,2354,4323605.0,18.364
2025-12-08 10:26:00,0.0,18.36,18.37,18.36,1257,2308404.0,18.364
2025-12-08 10:27:00,0.0,18.37,18.37,18.36,659,1210230.0,18.364
2025-12-08 10:28:00,0.0,18.37,18.38,18.37,560,1028883.0,18.364
2025-12-08 10:29:00,0.0,18.37,18.38,18.37,591,1085769.0,18.364
2025-12-08 10:30:00,0.0,18.37,18.37,18.36,997,1831155.0,18.364
2025-12-08 10:31:00,0.0,18.39,18.39,18.36,1254,2304207.0,18.364
2025-12-08 10:32:00,0.0,18.4,18.4,18.39,444,816677.0,18.365
2025-12-08 10:33:00,0.0,18.4,18.41,18.4,640,1177627.0,18.365
2025-12-08 10:34:00,0.0,18.38,18.4,18.38,744,1368036.0,18.365
2025-12-08 10:35:00,0.0,18.39,18.4,18.38,334,614191.0,18.365
2025-12-08 10:36:00,0.0,18.4,18.4,18.39,365,671417.0,18.365
2025-12-08 10:37:00,0.0,18.39,18.4,18.38,417,766888.0,18.365
2025-12-08 10:38:00,0.0,18.38,18.39,18.38,283,520367.0,18.365
2025-12-08 10:39:00,0.0,18.38,18.39,18.38,633,1163962.0,18.365
2025-12-08 10:40:00,0.0,18.4,18.4,18.38,1035,1903495.0,18.365
2025-12-08 10:41:00,0.0,18.39,18.4,18.39,1018,1872996.0,18.366
2025-12-08 10:42:00,0.0,18.39,18.4,18.39,1182,2174447.0,18.366
2025-12-08 10:43:00,0.0,18.4,18.4,18.39,531,976797.0,18.366
2025-12-08 10:44:00,0.0,18.39,18.41,18.39,519,954906.0,18.366
2025-12-08 10:45:00,0.0,18.39,18.4,18.39,312,573846.0,18.366
2025-12-08 10:46:00,0.0,18.39,18.4,18.38,752,1382928.0,18.366
2025-12-08 10:47:00,0.0,18.38,18.39,18.38,792,1455810.0,18.366
2025-12-08 10:48:00,0.0,18.39,18.39,18.38,683,1255516.0,18.366
2025-12-08 10:49:00,0.0,18.37,18.39,18.37,1109,2037593.0,18.366
2025-12-08 10:50:00,0.0,18.36,18.37,18.36,259,475616.0,18.366
2025-12-08 10:51:00,0.0,18.37,18.37,18.36,828,1520294.0,18.366
2025-12-08 10:52:00,0.0,18.35,18.37,18.35,463,849976.0,18.366
2025-12-08 10:53:00,0.0,18.35,18.36,18.35,713,1308789.0,18.366
2025-12-08 10:54:00,0.0,18.36,18.37,18.35,346,634855.0,18.366
2025-12-08 10:55:00,0.0,18.37,18.37,18.36,337,619031.0,18.366
2025-12-08 10:56:00,0.0,18.37,18.37,18.36,878,1612668.0,18.366
2025-12-08 10:57:00,0.0,18.36,18.38,18.36,373,685034.0,18.366
2025-12-08 10:58:00,0.0,18.38,18.38,18.37,368,676107.0,18.366
2025-12-08 10:59:00,0.0,18.37,18.37,18.36,281,516118.0,18.366
2025-12-08 11:00:00,0.0,18.37,18.37,18.36,621,1140512.0,18.366
2025-12-08 11:01:00,0.0,18.36,18.37,18.36,821,1507698.0,18.366
2025-12-08 11:02:00,0.0,18.35,18.36,18.35,822,1509143.0,18.366
2025-12-08 11:03:00,0.0,18.36,18.36,18.35,349,640467.0,18.366
2025-12-08 11:04:00,0.0,18.35,18.36,18.35,353,647906.0,18.366
2025-12-08 11:05:00,0.0,18.35,18.36,18.35,1088,1996555.0,18.366
2025-12-08 11:06:00,0.0,18.34,18.35,18.34,619,1135442.0,18.366
2025-12-08 11:07:00,0.0,18.32,18.34,18.32,1125,2062408.0,18.366
2025-12-08 11:08:00,0.0,18.33,18.33,18.32,554,1015244.0,18.366
2025-12-08 11:09:00,0.0,18.33,18.34,18.33,195,357571.0,18.366
2025-12-08 11:10:00,0.0,18.34,18.34,18.33,475,871056.0,18.366
2025-12-08 11:11:00,0.0,18.33,18.34,18.33,2303,4221564.0,18.365
2025-12-08 11:12:00,0.0,18.32,18.33,18.32,397,727333.0,18.365
2025-12-08 11:13:00,0.0,18.32,18.33,18.32,777,1423498.0,18.365
2025-12-08 11:14:00,0.0,18.32,18.33,18.32,166,304135.0,18.365
2025-12-08 11:15:00,0.0,18.31,18.32,18.31,247,452443.0,18.365
2025-12-08 11:16:00,0.0,18.32,18.33,18.31,164,300382.0,18.365
2025-12-08 11:17:00,0.0,18.33,18.33,18.32,336,615851.0,18.364
2025-12-08 11:18:00,0.0,18.36,18.36,18.33,533,978052.0,18.364
2025-12-08 11:19:00,0.0,18.34,18.36,18.34,262,480852.0,18.364
2025-12-08 11:20:00,0.0,18.34,18.35,18.34,319,585135.0,18.364
2025-12-08 11:21:00,0.0,18.34,18.35,18.33,385,705945.0,18.364
2025-12-08 11:22:00,0.0,18.33,18.35,18.33,610,1118283.0,18.364
2025-12-08 11:23:00,0.0,18.33,18.33,18.32,436,799007.0,18.364
2025-12-08 11:24:00,0.0,18.32,18.33,18.32,369,676098.0,18.364
2025-12-08 11:25:00,0.0,18.33,18.33,18.32,298,546081.0,18.364
2025-12-08 11:26:00,0.0,18.32,18.33,18.32,175,320617.0,18.364
2025-12-08 11:27:00,0.0,18.32,18.33,18.32,190,348193.0,18.364
2025-12-08 11:28:00,0.0,18.32,18.33,18.32,572,1048211.0,18.364
2025-12-08 11:29:00,0.0,18.33,18.33,18.32,516,945783.0,18.364
2025-12-08 11:30:00,0.0,18.32,18.33,18.31,1570,2876173.0,18.363
2025-12-08 13:01:00,0.0,18.32,18.35,18.32,1299,2380814.0,18.363
2025-12-08 13:02:00,0.0,18.28,18.32,18.27,6026,11023920.0,18.361
2025-12-08 13:03:00,0.0,18.26,18.28,18.23,2562,4675278.0,18.359
