日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-02,605255,16.89,17.04,17.29,16.84,21899,38925316.0,2.66,0.89,0.15,1.63
2024-01-03,605255,17.09,16.87,17.09,16.69,15868,27800389.0,2.35,-1.0,-0.17,1.18
2024-01-04,605255,16.88,16.97,17.05,16.77,12854,22616357.0,1.66,0.59,0.1,0.96
2024-01-05,605255,16.98,16.71,17.26,16.63,17473,30727361.0,3.71,-1.53,-0.26,1.3
2024-01-08,605255,16.73,16.41,16.74,16.41,11560,19901890.0,1.97,-1.8,-0.3,0.86
2024-01-09,605255,16.41,16.62,16.91,16.41,14272,24723910.0,3.05,1.28,0.21,1.06
2024-01-10,605255,16.67,16.44,16.73,16.25,13601,23317549.0,2.89,-1.08,-0.18,1.01
2024-01-11,605255,16.44,16.69,16.71,16.27,11615,19969142.0,2.68,1.52,0.25,0.87
2024-01-12,605255,16.68,16.57,16.95,16.51,11698,20353315.0,2.64,-0.72,-0.12,0.87
2024-01-15,605255,16.43,16.57,16.61,16.28,10435,17862522.0,1.99,0.0,0.0,0.78
2024-01-16,605255,16.54,16.9,17.31,16.29,41138,71354494.0,6.16,1.99,0.33,3.07
2024-01-17,605255,16.81,17.71,18.66,16.37,124809,227148116.0,13.55,4.79,0.81,9.31
2024-01-18,605255,17.34,17.24,17.44,16.6,86930,154062737.0,4.74,-2.65,-0.47,6.48
2024-01-19,605255,17.07,18.03,19.03,16.75,127592,241305867.0,13.23,4.58,0.79,9.52
2024-01-22,605255,17.84,19.9,19.9,17.64,185933,367765524.0,12.53,10.37,1.87,13.87
2024-01-23,605255,20.34,19.29,21.34,18.34,182255,364711154.0,15.08,-3.07,-0.61,13.59
2024-01-24,605255,18.34,19.09,19.21,18.19,130413,252575263.0,5.29,-1.04,-0.2,9.73
2024-01-25,605255,18.54,19.02,19.02,17.97,113945,220111726.0,5.5,-0.37,-0.07,8.5
2024-01-26,605255,18.97,18.78,18.97,18.34,80610,155461064.0,3.31,-1.26,-0.24,6.01
2024-01-29,605255,18.83,16.84,18.84,16.84,84860,153464762.0,10.65,-10.33,-1.94,6.33
2024-01-30,605255,15.09,15.09,15.79,15.09,58566,92874623.0,4.16,-10.39,-1.75,4.37
2024-01-31,605255,13.95,13.52,14.63,13.52,65321,94196362.0,7.36,-10.4,-1.57,4.87
2024-02-01,605255,12.94,13.4,13.83,12.56,51778,72145490.0,9.39,-0.89,-0.12,3.86
2024-02-02,605255,13.16,12.19,13.61,11.99,65725,87031316.0,12.09,-9.03,-1.21,4.9
2024-02-05,605255,12.13,10.91,12.13,10.91,39016,45580365.0,10.01,-10.5,-1.28,2.91
2024-02-06,605255,9.99,10.25,11.01,9.75,53386,57381754.0,11.55,-6.05,-0.66,3.98
2024-02-07,605255,10.51,9.16,10.51,9.16,52866,54209615.0,13.17,-10.63,-1.09,3.94
2024-02-08,605255,8.84,10.04,10.13,8.84,44997,46203279.0,14.08,9.61,0.88,3.36
2024-02-19,605255,10.05,11.11,11.11,10.05,45989,52499322.0,10.56,10.66,1.07,3.43
2024-02-20,605255,11.24,11.07,11.26,10.62,39758,45852406.0,5.76,-0.36,-0.04,2.97
2024-02-21,605255,10.92,11.27,11.89,10.75,48821,59022657.0,10.3,1.81,0.2,3.64
2024-02-22,605255,11.24,11.88,11.88,11.22,41141,50544218.0,5.86,5.41,0.61,3.07
2024-02-23,605255,11.84,12.75,12.83,11.79,45378,58785975.0,8.75,7.32,0.87,3.38
2024-02-26,605255,12.69,12.67,13.11,12.27,50495,67231376.0,6.59,-0.63,-0.08,3.77
2024-02-27,605255,12.53,13.12,13.12,12.53,39545,53743359.0,4.66,3.55,0.45,2.95
2024-02-28,605255,13.12,11.74,13.48,11.74,59842,79689867.0,13.26,-10.52,-1.38,4.46
2024-02-29,605255,11.24,12.14,12.2,11.15,49354,61774660.0,8.94,3.41,0.4,3.68
2024-03-01,605255,12.24,12.18,12.36,12.0,30828,39621437.0,2.97,0.33,0.04,2.3
2024-03-04,605255,12.24,12.09,12.39,11.65,28429,35866280.0,6.08,-0.74,-0.09,2.12
2024-03-05,605255,11.97,13.02,13.12,11.82,63158,83167860.0,10.75,7.69,0.93,4.71
2024-03-06,605255,12.99,13.0,13.2,12.51,56468,76070037.0,5.3,-0.15,-0.02,4.21
2024-03-07,605255,12.81,13.16,13.32,12.75,54234,74435798.0,4.38,1.23,0.16,4.04
2024-03-08,605255,12.94,13.31,13.42,12.89,46845,65162912.0,4.03,1.14,0.15,3.49
2024-03-11,605255,13.33,14.2,14.26,13.19,52261,75816929.0,8.04,6.69,0.89,3.9
