ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920834.BJ,20240102,7.9,8.4,7.89,8.4,7.95,0.45,5.6604,423.0,3.48
920834.BJ,20240103,8.31,8.77,8.23,8.67,8.4,0.27,3.2143,424.0,3.59
920834.BJ,20240104,8.55,8.8,8.28,8.79,8.67,0.12,1.3841,323.0,2.77
920834.BJ,20240105,8.81,8.94,7.92,8.2,8.79,-0.59,-6.7122,383.0,3.23
920834.BJ,20240108,8.0,8.36,7.5,7.5,8.2,-0.7,-8.5366,252.0,1.99
920834.BJ,20240109,7.54,7.66,6.72,6.97,7.5,-0.53,-7.0667,254.0,1.83
920834.BJ,20240110,7.02,7.13,6.73,7.09,6.97,0.12,1.7217,195.0,1.36
920834.BJ,20240111,7.18,7.18,6.87,7.05,7.09,-0.04,-0.5642,168.0,1.18
920834.BJ,20240112,7.03,7.03,6.21,6.24,7.05,-0.81,-11.4894,292.0,1.93
920834.BJ,20240115,6.23,6.24,5.87,5.89,6.24,-0.35,-5.609,176.0,1.07
920834.BJ,20240116,5.85,6.47,5.65,6.45,5.89,0.56,9.5076,278.0,1.7
920834.BJ,20240117,6.36,6.88,6.31,6.45,6.45,0.0,0.0,225.0,1.48
920834.BJ,20240118,6.45,6.78,6.38,6.73,6.45,0.28,4.3411,171.0,1.12
920834.BJ,20240119,6.72,7.2,6.72,7.05,6.73,0.32,4.7548,265.0,1.86
920834.BJ,20240122,7.05,8.54,7.0,7.8,7.05,0.75,10.6383,910.0,7.1
920834.BJ,20240123,7.09,7.77,7.03,7.77,7.8,-0.03,-0.3846,689.0,5.11
920834.BJ,20240124,7.52,7.73,7.08,7.39,7.77,-0.38,-4.8906,427.0,3.15
920834.BJ,20240125,7.39,7.39,6.8,6.88,7.39,-0.51,-6.9012,325.0,2.3
920834.BJ,20240126,6.85,7.12,6.64,6.67,6.88,-0.21,-3.0523,214.0,1.48
920834.BJ,20240129,6.76,6.76,5.85,5.9,6.67,-0.77,-11.5442,272.0,1.68
920834.BJ,20240130,5.9,6.03,5.71,5.99,5.9,0.09,1.5254,142.0,0.83
920834.BJ,20240131,5.99,6.28,5.99,6.17,5.99,0.18,3.005,204.0,1.26
920834.BJ,20240201,6.18,6.21,5.78,5.82,6.17,-0.35,-5.6726,159.0,0.95
920834.BJ,20240202,5.68,5.93,5.0,5.36,5.82,-0.46,-7.9038,222.0,1.21
920834.BJ,20240205,5.32,5.45,4.71,5.13,5.36,-0.23,-4.291,162.0,0.82
920834.BJ,20240206,5.15,5.68,5.02,5.68,5.13,0.55,10.7212,226.0,1.24
920834.BJ,20240207,5.77,6.16,5.7,5.77,5.68,0.09,1.5845,249.0,1.48
920834.BJ,20240208,5.86,5.91,5.11,5.72,5.77,-0.05,-0.8666,185.0,1.04
920834.BJ,20240219,5.7,6.07,5.64,5.87,5.72,0.15,2.6224,154.0,0.9
920834.BJ,20240220,5.94,6.01,5.81,5.99,5.87,0.12,2.0443,158.0,0.94
920834.BJ,20240221,5.98,6.16,5.86,6.01,5.99,0.02,0.3339,164.0,0.99
920834.BJ,20240222,5.93,6.09,5.9,5.96,6.01,-0.05,-0.8319,103.0,0.61
920834.BJ,20240223,5.86,6.03,5.76,5.86,5.96,-0.1,-1.6779,130.0,0.76
920834.BJ,20240226,5.87,5.98,5.85,5.9,5.86,0.04,0.6826,79.0,0.47
920834.BJ,20240227,5.94,6.36,5.78,6.29,5.9,0.39,6.6102,258.0,1.58
920834.BJ,20240228,6.3,6.56,6.15,6.17,6.29,-0.12,-1.9078,295.0,1.87
920834.BJ,20240229,6.15,6.35,6.05,6.31,6.17,0.14,2.269,134.0,0.84
920834.BJ,20240301,6.3,6.55,6.3,6.41,6.31,0.1,1.5848,206.0,1.33
920834.BJ,20240304,6.28,6.36,6.03,6.11,6.41,-0.3,-4.6802,138.0,0.85
920834.BJ,20240305,6.1,6.1,5.71,5.71,6.11,-0.4,-6.5466,131.0,0.77
920834.BJ,20240306,5.7,5.97,5.7,5.82,5.71,0.11,1.9264,97.0,0.57
920834.BJ,20240307,5.76,5.95,5.71,5.71,5.82,-0.11,-1.89,108.0,0.63
920834.BJ,20240308,5.7,5.78,5.64,5.69,5.71,-0.02,-0.3503,49.0,0.28
920834.BJ,20240311,5.66,5.83,5.66,5.81,5.69,0.12,2.109,53.0,0.31
920834.BJ,20240312,5.8,6.05,5.8,6.0,5.81,0.19,3.2702,99.0,0.59
920834.BJ,20240313,6.04,6.04,5.91,5.98,6.0,-0.02,-0.3333,73.0,0.43
920834.BJ,20240314,5.98,6.0,5.85,6.0,5.98,0.02,0.3344,75.0,0.44
920834.BJ,20240315,6.28,7.8,6.28,7.8,6.0,1.8,30.0,1141.0,8.3
920834.BJ,20240318,7.5,8.97,7.5,8.18,7.8,0.38,4.8718,1559.0,12.77
920834.BJ,20240319,7.5,7.87,7.4,7.51,8.18,-0.67,-8.1907,1033.0,7.82
920834.BJ,20240320,7.35,7.69,7.14,7.18,7.51,-0.33,-4.3941,795.0,5.86
920834.BJ,20240321,7.17,7.18,6.79,6.95,7.18,-0.23,-3.2033,521.0,3.61
920834.BJ,20240322,6.88,7.12,6.68,6.74,6.95,-0.21,-3.0216,345.0,2.37
920834.BJ,20240325,6.73,6.9,6.56,6.63,6.74,-0.11,-1.632,285.0,1.9
920834.BJ,20240326,6.64,6.71,6.27,6.49,6.63,-0.14,-2.1116,228.0,1.48
920834.BJ,20240327,6.42,6.96,6.41,6.66,6.49,0.17,2.6194,476.0,3.21
920834.BJ,20240328,6.6,6.84,6.33,6.6,6.66,-0.06,-0.9009,241.0,1.59
920834.BJ,20240329,6.49,6.74,6.46,6.53,6.6,-0.07,-1.0606,163.0,1.06
920834.BJ,20240401,6.53,6.59,6.4,6.49,6.53,-0.04,-0.6126,153.0,0.99
920834.BJ,20240402,6.5,6.53,6.3,6.31,6.49,-0.18,-2.7735,179.0,1.14
920834.BJ,20240403,6.34,6.34,5.98,6.06,6.31,-0.25,-3.962,259.0,1.57
920834.BJ,20240408,6.06,6.1,5.71,5.72,6.06,-0.34,-5.6106,190.0,1.11
920834.BJ,20240409,5.78,5.83,5.69,5.75,5.72,0.03,0.5245,104.0,0.6
920834.BJ,20240410,5.73,6.14,5.67,5.95,5.75,0.2,3.4783,242.0,1.45
920834.BJ,20240411,5.96,6.04,5.82,5.94,5.95,-0.01,-0.1681,121.0,0.72
920834.BJ,20240412,5.96,6.15,5.95,5.96,5.94,0.02,0.3367,104.0,0.63
920834.BJ,20240415,6.09,6.09,5.7,5.72,5.96,-0.24,-4.0268,129.0,0.75
920834.BJ,20240416,5.62,5.69,5.02,5.1,5.72,-0.62,-10.8392,169.0,0.89
920834.BJ,20240417,5.19,5.59,5.19,5.49,5.1,0.39,7.6471,137.0,0.75
920834.BJ,20240418,5.54,5.61,5.39,5.5,5.49,0.01,0.1821,106.0,0.58
920834.BJ,20240419,5.55,5.89,5.42,5.62,5.5,0.12,2.1818,147.0,0.83
920834.BJ,20240422,5.53,5.7,5.5,5.53,5.62,-0.09,-1.6014,115.0,0.64
920834.BJ,20240423,5.6,5.64,5.52,5.58,5.53,0.05,0.9042,74.0,0.41
920834.BJ,20240424,5.59,5.64,5.53,5.61,5.58,0.03,0.5376,78.0,0.43
920834.BJ,20240425,5.57,5.62,5.55,5.6,5.61,-0.01,-0.1783,81.0,0.45
920834.BJ,20240426,5.53,5.66,5.53,5.62,5.6,0.02,0.3571,90.0,0.5
920834.BJ,20240429,5.61,5.75,5.54,5.74,5.62,0.12,2.1352,128.0,0.73
920834.BJ,20240430,5.77,5.77,5.63,5.69,5.74,-0.05,-0.8711,97.0,0.55
920834.BJ,20240506,5.78,5.98,5.69,5.96,5.69,0.27,4.7452,192.0,1.12
920834.BJ,20240507,5.92,5.97,5.83,5.88,5.96,-0.08,-1.3423,93.0,0.55
920834.BJ,20240508,5.88,5.88,5.76,5.78,5.88,-0.1,-1.7007,96.0,0.56
920834.BJ,20240509,5.83,5.88,5.78,5.78,5.78,0.0,0.0,67.0,0.39
920834.BJ,20240510,5.84,5.84,5.63,5.68,5.78,-0.1,-1.7301,96.0,0.55
920834.BJ,20240513,5.68,5.68,5.54,5.62,5.68,-0.06,-1.0563,63.0,0.35
920834.BJ,20240514,5.59,5.64,5.52,5.6,5.62,-0.02,-0.3559,68.0,0.38
920834.BJ,20240515,5.57,5.58,5.43,5.46,5.6,-0.14,-2.5,69.0,0.38
920834.BJ,20240516,5.49,5.5,5.4,5.41,5.46,-0.05,-0.9158,51.0,0.28
920834.BJ,20240517,5.41,5.44,5.36,5.42,5.41,0.01,0.1848,30.0,0.16
920834.BJ,20240520,5.45,5.46,5.37,5.37,5.42,-0.05,-0.9225,49.0,0.27
920834.BJ,20240521,5.37,5.37,5.17,5.23,5.37,-0.14,-2.6071,91.0,0.48
920834.BJ,20240522,5.23,5.28,5.2,5.25,5.23,0.02,0.3824,56.0,0.3
920834.BJ,20240523,5.25,5.68,5.17,5.43,5.25,0.18,3.4286,200.0,1.1
920834.BJ,20240524,5.41,5.5,5.36,5.41,5.43,-0.02,-0.3683,83.0,0.45
920834.BJ,20240527,5.4,5.48,5.36,5.45,5.41,0.04,0.7394,47.0,0.25
920834.BJ,20240528,5.46,5.57,5.44,5.51,5.45,0.06,1.1009,83.0,0.46
920834.BJ,20240529,5.46,5.52,5.44,5.47,5.51,-0.04,-0.726,35.0,0.19
